Egap,Id
0.4581,13711
2.733,10279
2.069,7525
0.8662,3065
1.4177,9547
4.2169,5354
2.4409,2126
1.6471,7812
0.2068,1370
2.6391,3011
3.3986,10102
1.2959,5275
1.5176,1697
0.7298,5704
2.8177,9564
0.7171,392
5.0404,5301
1.2472,1856
1.8367,10872
2.5345,2801
4.5543,6427
2.4812,7067
1.4101,8350
2.5312,3171
1.8513,12611
1.4397,8771
2.9834,9487
3.9638,10034
1.6782,8893
5.5718,4379
1.7922,9131
6.8147,12938
0.4105,9109
3.6429,8750
3.0651,5271
1.1104,3448
1.2175,8633
2.5913,10619
1.2381,357
3.4225,5605
3.301,7228
0.8819,1494
2.353,13811
3.5878,10346
0.2967,5834
1.4462,3498
0.4356,6048
1.4568,3119
5.0385,1718
2.4798,1402
0.3336,5872
3.8502,688
1.3863,1638
2.9059,5392
1.1426,2663
5.9742,13196
1.7745,4518
1.8291,3158
0.7006,12273
2.8581,11859
0.4731,11424
4.2046,9333
0.6556,3994
1.2819,10030
0.1755,6020
1.7489,7216
3.5761,5467
1.8726,210
1.3296,1120
1.5102,6231
3.7361,531
1.6813,1040
0.5155,9264
1.5971,1573
3.7664,11663
3.0109,9337
0.2512,1806
0.77,2052
1.6282,6213
3.195,9270
0.4306,101
2.0508,2288
5.4234,568
4.9599,12894
1.3714,5100
4.7677,13133
1.075,1755
0.7319,153
1.6149,2354
1.0765,10188
2.7879,141
2.3432,11740
0.1182,12570
0.3048,11096
3.0917,629
4.1051,5479
2.0632,11597
0.1348,6499
4.0132,1254
3.449,851
3.9389999999999996,7823
2.5964,6567
2.9297,2908
0.1326,4008
1.8119,11706
0.4586,5426
1.016,1248
2.1179,5641
2.6374,6352
3.7446,5077
0.8761,673
0.1841,6095
2.58,651
4.1177,2946
2.26,7497
0.7125,9181
2.3115,10703
2.1167,2439
1.3919,13794
2.9902,12920
4.0871,5940
3.3655,347
2.4782,11107
4.2242,5285
1.4992,11428
1.3769999999999998,8871
1.3369,8866
0.7289,3502
6.598,1587
4.1419,12843
3.075,7122
2.4225,12256
1.9058,9915
2.5539,11605
2.1826,2409
2.7002,11431
4.236000000000001,8373
1.7698,8500
4.8567,13734
1.2096,7789
4.7585,11023
1.8149,3710
3.5704,9151
3.6625,2957
3.0873,6909
2.2714,9214
2.5552,4723
2.5176,4751
4.8644,7979
0.1143,11882
1.0688,115
0.1809,11830
2.0345,2383
1.9258,582
2.0802,10725
2.3113,9122
3.1988,4539
1.6948,13511
0.3992,13150
4.0268,7341
3.8160000000000003,430
2.2898,5252
1.1048,5972
3.6778,7008
1.5496,13276
2.7177,4719
2.6614,89
0.1885,7014
0.4163,12489
0.8489,6169
2.8757,4507
2.1398,8543
2.9811,2244
1.3430000000000002,1070
2.3972,7699
3.5305,1012
1.227,3219
3.7091,1498
1.9134,13544
2.0636,562
5.0963,3855
3.0137,6547
1.2535,4478
2.7969,90
1.2191,7591
3.9548,4897
3.6252,12019
1.0942,7957
1.0964,2202
4.4057,11867
0.9767,12595
2.6691,11991
2.4303,7188
5.4844,13029
3.1291,6917
5.8299,3984
0.1559,9056
0.8317,12835
2.6859,11854
0.2921,2266
2.614,5694
5.1596,3728
0.9299,6805
4.1742,4679
3.0434,1850
3.167,10516
3.9303,8520
3.9373,10105
4.6337,1888
2.0804,985
4.8772,4188
3.1755,6209
3.4386,2809
1.4156,8445
3.7111,5483
2.7728,7894
5.5982,11603
2.2711,12998
0.635,9528
3.1668,9017
0.2681,8054
2.2533,11616
4.4103,7974
3.6819,11863
3.9342,6550
5.0067,3370
3.6008,13749
0.2887,9263
1.8796,9917
2.3815,438
0.71,7920
1.5137,6949
2.4305,4883
4.0865,9752
2.7715,7836
4.877,7262
0.6255,9540
3.7125,11001
1.459,3447
0.4497,9153
2.2382,10727
2.3553,12456
3.1789,1660
3.1151,8649
1.2634,10318
0.4981,72
5.5629,3464
3.2721,12624
1.4435,606
1.0843,10012
2.0312,10172
1.7635,2081
1.7519,7780
5.5184,2278
2.319,11467
3.7046,5197
3.1463,4450
4.4963,7553
2.2684,3124
5.4498,7186
4.8051,6240
2.237,5049
0.8804,2914
1.3533,7372
1.1441,8154
4.5154,2818
0.24,9455
1.4041,590
2.1023,13726
2.2613,8696
6.8659,5257
5.6368,1461
2.1992,12163
0.1961,3669
1.9892,2589
1.0124,5321
2.4423,5522
0.8206,10113
5.3544,6566
6.27,4669
5.4536,3373
3.0729,3839
2.2837,4629
2.0384,6631
3.4410000000000003,4052
3.5613,9689
2.0588,7728
3.3303,5574
1.6644,1399
2.1333,4936
4.7077,8372
2.0233,7764
4.1243,5559
3.8429,2327
4.7521,12703
5.136,8603
2.4315,7544
0.8341,2516
5.6879,11483
2.3708,7384
0.2001,1355
5.0009,1458
2.8892,3787
0.6205,664
0.0881,10286
4.8292,2707
5.0062,300
1.2045,9882
3.8273,7917
0.1742,4323
3.9961,700
1.6625,6388
0.5627,5537
5.572,5341
1.9365,10282
3.3745,4918
3.4468,10667
2.7209,464
0.1855,3952
0.7411,9099
0.3879,12591
0.2632,7630
1.5312,11297
3.4262,12668
3.3839,1641
2.254,4464
2.6117,1545
4.6023,9453
2.4459999999999997,3613
0.3049,550
2.1365,13620
3.3418,7678
0.20199999999999999,11493
4.6802,2884
3.773,7988
3.3669,9475
0.1572,748
2.3945,9339
0.3321,4983
0.5118,2343
0.1679,1904
1.4433,8385
4.1553,4306
5.0966,7197
1.8248,3800
6.5788,12028
0.2755,9246
3.3648,13441
4.0434,1534
6.7529,9545
0.2017,11074
1.4587,2993
0.4231,1671
1.5666,4668
2.4925,7665
3.5914,218
2.938,1164
1.9685,10776
1.1169,1048
0.9541,2391
0.9734,1628
2.1673,280
2.8249,8735
3.9873,13282
3.4967,5173
3.5624,9682
2.8984,7565
0.47,10332
6.477,9477
2.4321,228
0.5909,4155
5.1275,5208
1.7119,3845
2.9371,1953
2.0164,1429
0.6497,10345
2.465,11686
1.1313,11040
1.6321,9395
1.3961,8437
1.419,10388
1.1565,12147
3.1609,2723
1.1866,9742
4.135,12572
0.555,9517
3.6167,12507
1.306,10139
4.406000000000001,5320
2.9116,12404
4.2388,2309
0.7382,8573
3.103,2838
5.351,13642
1.6462,10648
2.3313,2461
3.4257,6537
1.2709,11888
5.8168,12295
1.1613,2323
6.8362,11176
1.002,1109
0.377,522
0.3706,1365
0.7977,8189
2.2831,13827
0.1723,5571
3.9009,7382
1.9451,5228
5.9779,5882
3.915,2733
4.8113,4600
1.1627,4042
3.9241,12602
1.7697,10467
4.7206,13510
2.7642,1368
2.7836,3461
1.4452,10119
1.3764,12054
1.2535,3432
1.695,9666
1.0925,7240
4.3818,9429
1.6557,11723
1.5828,415
2.8445,11434
2.6576,6363
1.6322,7731
5.7209,8664
1.001,720
0.2248,8275
2.4147,4475
2.9751,7977
2.5162,11182
1.919,7959
1.1416,5145
3.7953,10044
3.9745,13539
1.8236,1532
1.0361,5135
4.7094,12642
2.2166,13178
4.1195,12581
1.9022,5749
2.9983,7650
2.7338,5586
2.9493,4736
0.2985,7660
2.7444,1957
0.6197,6355
0.2565,4511
1.1383,7359
4.0455,5209
4.672,9043
0.7912,3695
5.2486,6845
0.649,6969
0.5689,9423
3.6294,9355
1.0149,932
2.6045,4709
2.0791,930
2.3153,7117
0.8216,10489
2.7617,5878
4.2401,3152
3.2426,12402
3.3074,9948
2.2922,3689
3.3673,8954
2.9696,6340
2.5452,5496
1.2486,6435
2.1615,5853
0.2881,13055
3.1326,2532
3.5772,424
2.5515,9872
4.0369,11384
4.0975,11241
5.3546,5805
2.4009,4376
2.0566,2622
1.4634,12488
3.1347,3836
1.7039,4256
3.214,13215
2.5018,10276
3.9541,5762
2.336,12010
1.3642,5365
3.6910000000000003,1351
2.2211,7187
3.0296,8936
6.1381,9417
0.9403,11931
2.1053,4737
1.8937,8341
1.5473,12708
3.6969,1832
4.4143,12122
2.5831,9028
0.8618,6690
2.6626,302
1.3108,829
3.0078,6336
0.7387,7586
4.0527,12652
0.1978,10143
1.9987,9060
2.1274,4076
2.1884,7778
5.9228,978
5.4127,172
2.2083,6019
2.4047,6958
3.1449,11441
0.166,10687
6.2059,11365
1.1076,5066
2.2865,2728
2.4006,1274
4.7686,6214
5.037,13738
1.08,3956
5.3074,1918
0.22699999999999998,13007
1.8061,5353
0.919,12006
4.6807,55
0.3281,8741
1.7699,2184
5.0059,4817
2.1226,5905
1.7472,1751
3.8563,10039
4.9347,9767
0.5109,8036
6.1288,3467
2.4698,7945
4.9826,9027
3.5852,11550
1.6943,6867
3.9189999999999996,605
2.8445,8004
3.9624,2277
1.0175,3576
1.9974,2829
0.2969,10915
2.3161,579
2.9058,1381
1.6067,9465
4.0279,11862
4.2107,8235
3.7379,3784
3.3426,6153
0.3047,5761
0.9739,1849
6.2543,5968
4.2823,4981
0.9174,4005
2.9181,3436
0.9593,7182
1.0812,2774
1.7829,151
0.7298,1823
3.5143,12627
1.0759,3315
3.1928,3699
0.8284,8302
5.791,3529
2.721,11484
1.9698,13542
1.6469,10442
0.9728,12422
6.2086,12468
2.6284,11964
3.2592,4004
2.7206,6342
2.8657,6853
3.7219,4649
1.9379,11009
3.4818,4546
3.3897,12547
2.8336,6888
1.8836,12935
0.3534,1327
4.7183,10234
1.5011,5042
1.5231,13019
1.5016,10018
4.99,11425
3.5644,11974
5.2638,1166
6.7586,8139
1.0924,10011
2.7812,10322
4.6114,1491
0.7969,2117
0.6163,10936
4.1824,9688
2.8705,6451
2.0021,8749
2.5805,4043
1.4289,8335
1.8782,7520
3.6102,2114
4.1272,363
2.6118,8121
2.242,4353
2.5104,12720
5.5696,8415
1.4383,11488
3.8819999999999997,11256
3.2760000000000002,7881
0.7236,5603
1.5382,6407
2.8769,4436
2.764,13080
2.645,8613
5.3011,1890
1.2267,12526
2.5631,7499
3.4635,6383
4.6865,5284
2.0169,12660
3.0163,12662
2.6724,682
6.8411,11476
1.2706,4242
2.7062,685
1.4508,4322
1.9242,10217
4.3824,11566
1.9291,8463
1.3833,9495
0.6917,4278
2.8713,12272
0.8713,4231
3.719,2332
2.5992,6384
3.4823,3552
6.5165,11680
2.6592,12809
1.9040000000000001,7466
1.2998,2941
0.2269,713
2.7677,9834
2.6681,7297
3.4985,7768
5.1536,6445
0.1242,2930
3.2549,12071
3.5248,6229
7.2206,6706
5.0905,6401
1.7504,5471
0.2896,3200
2.9511,9415
2.5564,9819
0.3473,2281
0.6348,7430
1.9246,13637
1.1999,6655
4.473,7793
2.0219,7876
2.1373,10598
2.0096,10356
2.8284,13207
0.5821,4051
5.6504,13154
2.0142,2827
1.0173,7902
1.9812,7502
1.0605,5581
2.1831,5448
3.2437,3537
0.377,6333
3.8972,3651
0.922,12544
3.2699,6083
3.9304,6150
0.9377,4702
0.1501,10861
6.9172,13134
1.7152,11207
1.0594,6986
0.7749,13339
1.7129,1168
0.2657,8229
1.1833,1191
1.7389,2482
1.8318,11246
3.0536,13602
4.6182,11901
2.5697,12903
1.9634,2219
3.2208,1387
3.4402,8409
0.1779,2344
2.0727,5787
2.0943,5456
1.3503,3896
4.9845,6771
0.8954,5501
7.1316,12538
2.5529,12503
1.7103,7495
1.156,1816
2.2096,6842
3.0772,9979
2.0844,4833
2.2702,6455
6.0948,155
2.8052,11889
2.157,11461
1.3398,9319
3.3765,9818
1.7080000000000002,5189
0.8537,4791
7.3545,7675
1.9934,11417
2.8068,1526
5.0424,3627
1.1833,9217
0.1396,6432
5.6128,7746
0.7783,4031
3.5123,5693
2.4885,2718
0.8299,6145
2.9492,4938
3.1294,9776
2.5386,6098
1.3079,6993
0.9849,3642
0.8773,2922
6.9719,3820
6.4682,9654
2.5044,3218
0.4331,5366
2.6686,12827
1.5859999999999999,13653
1.506,9356
1.0697,11919
2.2414,8132
1.5530000000000002,7596
3.6022,11091
0.8778,492
0.3185,13773
4.255,6516
2.5624,5856
5.2783,4521
2.9181,8488
2.9837,9504
6.1379,2811
0.6969,10910
3.2115,10950
2.6655,4087
1.3797,13769
5.662999999999999,9617
0.1612,46
1.6844,5376
4.3113,4543
3.9838,2660
2.7717,1653
1.5659999999999998,3894
2.8949,20
0.1963,7180
1.4339,12927
2.7677,1563
2.1655,2594
3.1397,403
2.2696,12475
3.1739,12641
0.6228,9795
0.1418,11452
2.8256,2489
3.3761,12182
1.1284,12554
3.5462,13634
3.489,4619
0.7676,5852
2.3983,10664
5.6258,4501
3.0614,130
2.2625,9239
1.1316,242
1.995,13588
0.4273,12216
4.7856,10324
1.9564,5119
0.1452,6154
3.4652,6389
1.4567,9569
1.0272,3413
2.5331,5430
2.5647,3863
1.556,3857
2.9603,13264
1.5683,8200
0.5779,11332
2.2867,3806
0.3075,2324
0.9132,12059
3.3378,8661
1.5473,13078
1.4099,1462
2.4926,7040
0.3912,9251
2.2788,8468
0.1657,1602
2.1065,11509
1.5605,4227
0.4897,12214
2.7913,7908
0.6611,8891
2.3854,5609
4.6703,5030
0.2509,398
2.8042,2359
5.7244,5261
3.9569,9952
0.7390000000000001,1972
0.5261,1878
3.051,6035
1.921,5646
7.1142,4300
1.9305,3788
2.9398,9442
5.6257,129
1.8946,8441
2.3714,10780
1.5895,4357
1.0359,5756
1.6271,6472
1.7545,10834
2.0503,1206
2.5164,10142
1.4011,7355
3.7488,7611
2.0463,9732
1.5863,8647
4.4571,2287
5.483,10757
5.2511,13783
3.7991,10186
0.405,1220
2.3712,5296
4.7676,7587
1.2612,8965
6.4035,7861
3.5896,8850
3.3803,3670
4.9904,12200
0.465,7021
2.3556,9427
0.7214,2564
0.1072,6318
1.7261,8652
2.3211,6823
2.2827,11228
3.5429,5518
0.1364,11630
2.3641,13287
0.5118,7304
0.4852,12675
2.2797,7635
2.0281,7225
0.9443,8733
2.5965,128
6.7846,8548
0.48,4915
1.2603,2500
2.8042,1524
2.9979,11312
2.0057,13659
2.2706,2313
0.3056,6910
2.3778,11679
1.8521,11775
2.2809,1044
5.0088,12120
3.4234,9083
2.7122,2075
1.8954,9036
3.5055,3543
2.0859,630
2.2854,6410
1.4301,10408
5.202000000000001,2078
3.9035,10835
2.5879,5283
0.9193,1971
1.4065,8556
2.2771,2350
3.2646,11043
3.8792,11655
3.5588,8182
1.2866,2698
0.3469,11230
2.6374,3483
0.3298,5474
1.5496,9702
0.7337,1463
2.9785,4573
2.1516,4310
2.9496,9804
1.1652,3556
4.0902,3298
5.4334,4516
5.0362,10107
1.7263,5447
1.2025,12327
0.5129,895
1.7369999999999999,10120
4.4379,6713
2.6686,8346
2.3661,10965
4.2176,12096
5.1788,3824
3.4964,8101
1.6271,12626
3.6154,9746
5.1979999999999995,9552
0.9676,8962
1.6609,8680
1.9641,3511
2.5903,4707
4.0157,5052
2.6192,5986
3.2774,12089
2.8571,5358
1.1723,12883
2.4471,3153
0.3461,12933
2.7369,1562
1.2207,5864
4.1206,681
3.0199,230
2.9619999999999997,6508
1.1615,9315
1.1043,1103
0.8140000000000001,1703
3.0392,11506
2.0528,12970
1.5126,412
2.6952,12159
3.7637,9609
2.7125,10733
6.8101,13596
2.1758,8552
0.8869,1914
0.8267,3313
2.1175,9002
3.3104,11421
3.9215,9774
0.6524,8195
3.7849,2975
1.0749,9436
2.5660000000000003,5465
1.8729,9820
3.7344,5016
2.4397,1657
2.0118,756
1.5919,7386
4.4564,2876
1.205,5771
4.8661,4755
1.4021,7848
2.7376,11347
3.0629,9589
3.2983,12309
1.7803,7383
2.5447,3366
1.9268,9309
1.9703,2190
1.5839,5901
3.0472,4646
1.2928,7342
2.5406,2998
2.5507,9008
2.3936,9989
0.6068,5687
1.6223,13298
1.2025,8227
3.1184,5099
1.3169,5556
2.5719,10509
1.4701,11088
2.5341,11885
2.0669,11621
0.0912,1099
2.0182,8092
0.655,2580
0.2389,9007
2.0839,10366
0.9058,869
3.3106,7437
3.3242,5059
0.5526,7050
4.434,2737
2.2265,5599
2.9041,7564
2.7598,500
4.1124,13304
3.9853,8551
1.2158,5435
4.0505,4563
1.2667,4829
1.7627,3113
4.0141,1255
4.6842,6069
2.7369,11717
1.2695,338
7.2152,8318
2.1089,5325
5.6497,1151
0.9774,668
6.1785,10365
5.0094,8207
3.8083,3700
0.8251,4784
1.8241,2443
2.5514,9542
3.1773,7133
0.5606,5767
0.8652,523
0.1834,4440
0.7022,8716
1.1086,3570
4.3917,8467
4.4935,7715
3.1799,6764
3.8978,457
3.2274,9400
1.6829,7612
4.343999999999999,6071
1.3849,3118
2.5119,6628
1.2779,8884
1.4126,12318
1.2933,8140
2.1544,8767
4.0922,11152
3.6112,6995
1.925,5416
6.7059,8574
0.4553,638
0.7607,4086
2.5109,914
0.5177,12573
1.7739,2865
0.6925,11299
1.2759,4049
5.8512,11128
3.1872,810
0.9115,2843
7.3808,5130
2.1546,6123
0.7319,8104
2.9577,7955
4.3277,3946
4.5467,10007
1.2414,7792
1.9361,11860
0.4562,6006
0.9411,2524
0.8804,180
2.7687,9076
0.1504,633
2.1366,7711
2.4032,8582
4.8106,5918
6.6506,11168
2.3198,7684
1.8603,3443
4.9521,6112
0.139,4361
4.6827,984
2.7935,6195
0.7435,8446
3.6896,13372
0.4978,10146
1.5543,2188
2.2897,3885
2.0179,5217
0.6224,13606
0.8855,2576
4.8088,5196
2.1235,13201
1.7415,13195
1.248,2251
5.2274,13009
5.0098,5661
1.5668,5348
3.0035,13630
0.8768,8249
2.5575,8604
1.3602,8034
5.2663,2904
1.7887,1555
2.1619,12018
3.2346,7003
2.9659,12695
1.2552,724
3.78,4377
2.5886,1299
2.46,10263
3.5263,1320
0.6278,10320
5.519,11844
1.6821,9212
2.1817,11240
0.9676,13646
6.0742,12808
2.2642,7739
1.1681,2351
3.3238,1229
4.2117,2919
0.6601,6506
1.9215,333
0.4616,2825
1.4014,839
0.4955,414
1.4513,10097
1.6654,3076
6.0175,4893
1.801,4529
1.8559,12811
2.1219,5534
1.2678,11505
1.8866,10697
2.3978,2203
0.8861,13089
3.7503,3495
1.7092,1183
1.952,1891
1.4179,6466
0.1957,11436
1.3747,7393
2.1183,4590
3.9699,13493
1.585,761
5.1279,4549
0.2762,13088
3.9916,4102
1.7232,8911
1.9216,1136
2.0719,5475
2.6674,12034
0.2572,5128
0.3268,13765
3.6289999999999996,3830
1.8466,3674
2.5884,11735
3.7776,6038
3.0448,12012
1.3094,7942
3.7707,9861
5.7331,11994
2.7937,5935
2.5783,9143
2.0462,4808
0.4152,3188
1.2845,9943
0.8495,11239
1.7972,1666
0.1598,3396
2.7568,5544
1.5372,4468
1.605,9970
2.3899,2102
2.48,5373
3.9885,4032
4.2349,213
0.7488,10003
1.3689,9038
0.7905,8148
1.7406,571
0.8765,4067
1.9998,7691
1.4729,8006
0.7224,7936
5.3314,4587
1.959,4970
1.4148,7065
0.5051,4270
1.2759,4255
1.0897,12231
0.9542,4250
4.8828,10479
3.6794,5881
0.1665,3243
0.1571,12378
3.4598,13762
4.7861,8359
5.275,9182
1.8151,4091
1.4819,11037
3.4509,6249
0.2417,13365
0.6511,9526
3.7131,4294
2.8869,3280
1.2792,10169
2.7895,1002
1.7503,8897
1.1459,7217
2.0853,8305
2.1584,1557
1.9938,9624
3.1518,796
1.8554,5859
2.3103,11027
3.2421,11777
3.3094,7717
2.3391,1452
3.6382,4239
4.1599,1418
2.7578,6312
2.0514,146
0.91,11486
0.6697,8181
2.9408,4975
0.2744,7527
2.9930000000000003,2503
1.7579,12687
0.6174,13435
3.6654,9994
1.2805,9565
3.6664,3942
1.5659999999999998,10377
2.695,3647
2.2680000000000002,7097
0.8371,6669
4.795,6074
3.7117,7343
3.2303,4677
3.1642,6316
2.0271,9347
3.8467,11473
4.8805,13728
5.3193,703
4.1472,6973
1.9880000000000002,10840
4.0208,9606
5.3987,11307
2.845,7207
0.8575,3023
4.8137,5326
2.1623,9988
1.7843,4793
3.2272,6686
0.3929,11167
3.2849,11819
0.7967,1332
0.2103,2015
2.3093,6444
3.6919,2857
0.4152,2610
1.2963,6493
1.1363,13404
4.1932,7220
0.5966,12246
2.614,1781
0.9385,4838
3.9848,1880
3.1725,2548
5.2736,1283
0.8,4185
0.1737,7710
0.6602,4557
1.4215,3535
0.2165,3843
1.9915,9491
2.6055,11497
0.7594,9476
0.902,9607
1.359,315
4.138999999999999,8278
1.0287,2863
3.5851,8624
2.0173,13273
2.6401,4220
3.943,12973
3.2738,10441
3.2619,4652
0.9749,7471
2.0765,9523
6.8664,12446
2.0748,9603
4.3683,3815
2.1195,4804
1.8438,13497
3.0817,9367
7.4546,7916
0.9082,3667
0.1129,9115
2.3839,13397
3.5087,10283
2.4792,10374
0.7434,13084
5.3182,11992
1.6108,13058
1.7124,486
1.7153,12542
2.1358,10628
2.0067,8634
1.7044,941
2.0304,4676
0.6554,790
3.0381,3139
4.6754,7144
5.0622,11202
3.6374,5998
0.6227,12896
4.3481,6484
2.9469,6947
1.8709,5590
0.2315,545
3.6578,6936
2.9804,12032
3.6345,13748
1.1971,6885
3.6782,12264
2.9997,7123
0.1796,9135
2.7869,3409
7.3261,5893
2.8268,4743
0.8197,10928
0.7968,10237
3.7928,5424
3.5064,13468
2.3572,6216
4.0906,3417
1.3793,9257
2.2411,12132
4.105,246
5.6543,10721
2.8442,13419
1.0955,2116
1.893,2346
2.1437,1405
1.6693,3636
4.0926,5996
4.01,271
1.1593,1414
1.3130000000000002,6210
0.6152,12512
1.1043,5823
0.5339,8580
0.1632,7344
2.3822,10530
3.5736,2499
1.3426,4942
3.0653,8507
4.9106,11304
0.3677,4687
0.3323,9306
0.2404,927
5.0416,2431
1.7475,8057
2.0364,1390
1.2831,4392
0.5244,1887
2.891,3036
2.0340000000000003,1873
0.2943,10844
3.3036,87
1.2485,4012
2.3916,6201
5.2137,9061
0.3606,10561
1.9805,13741
2.5457,13359
1.1966,8751
3.3623,7618
0.7147,7248
3.2271,13065
1.176,11803
1.8896,5563
1.784,12518
3.0042,6806
2.219,838
2.7865,6959
0.3227,6364
1.1903,4321
2.0173,9231
2.6210000000000004,5246
3.6513,2885
3.9338,12738
0.9887,13549
1.3072,13796
0.7293,13161
2.8003,256
3.2264,6190
1.724,5765
4.6043,6518
1.9969,5267
3.3934,1334
0.7522,8487
1.4326,4903
3.1925,5700
2.2815,8490
3.7054,9335
3.5216,12137
2.3028,7151
6.6856,7143
3.8115,13158
1.4505,8420
1.4301,9408
1.2729,867
5.4212,1551
1.4725,447
0.3719,3892
3.1933,9349
1.0463,6159
1.4497,3626
1.8357,10889
0.4711,11588
6.6776,220
1.6394,2201
3.6509,1907
3.385,3970
4.2407,11911
1.1232,4783
0.9972,9798
1.3456,10692
3.0297,1169
1.3571,10138
3.6627,8209
4.8378,12353
0.462,8697
1.1038,6887
2.9066,4412
1.9327,10654
4.3957,9360
0.6552,5249
1.1787,204
2.2314,3659
3.4163,3643
2.1498,923
4.4046,8473
1.3093,11540
4.9438,9272
0.3798,12495
2.1706,2905
2.9803,8452
1.3095,9128
3.6449,226
5.0293,10652
1.4006,1894
1.386,7849
2.6406,3167
7.4024,8116
6.3968,6079
3.5448,8095
5.3814,964
2.2262,6263
2.6933,12502
1.2793,1466
1.0938,2311
4.0302,5043
1.178,4633
0.7636,12474
1.6429,9875
2.1693,7038
0.6178,9058
7.0791,11712
3.1804,4721
1.3823,6528
3.9099,5154
0.6702,5745
1.3687,8005
2.4526,6353
0.5567,6113
1.6219,11997
5.3373,272
5.3547,383
0.2706,11701
1.482,10980
1.5993,5647
3.2392,3451
1.2038,10881
3.3283,12496
3.4902,11528
0.2466,2587
3.1575,8662
2.8738,12804
3.8406,2917
2.0676,13518
4.1492,11791
1.129,3491
1.2302,3272
1.1176,4551
1.0055,12354
0.2857,6185
2.733,11314
6.8504,10818
2.2452,9224
0.5381,2077
2.8589,3095
1.5485,12415
1.2978,4435
0.6679999999999999,6620
0.9624,762
2.4813,5608
3.7223,3891
2.375,11455
1.1809,11115
3.2217,2050
2.0059,12177
2.3721,12639
6.4835,13350
2.2587,2026
2.9619999999999997,3133
2.9134,2935
5.3209,8293
3.7583,4992
3.2625,6618
0.1546,12548
3.3905,3266
0.5522,6565
1.8741,8427
3.1268,12561
1.7298,3790
0.1323,1738
3.1057,1981
3.0433,6554
1.0566,6591
2.2747,6815
2.5352,1141
1.3842,12090
2.6722,10710
1.746,13669
2.7337,1711
1.6273,11445
3.4124,7105
0.9221,2776
0.6956,4170
2.9623,10327
1.4292,6730
0.6781,1413
3.3718,10983
5.6591,348
5.5958,12584
3.3049,1474
2.9283,6982
4.9256,13160
4.0001,2651
0.825,13825
2.8678,11625
1.7717,1027
1.7537,6330
0.7891,830
1.5443,1242
3.0457,1615
4.2217,5281
5.5401,6981
2.9499,4135
2.145,297
1.2887,2913
0.2201,7725
4.0784,9090
4.3278,6712
4.9597,9880
1.9924,8953
1.047,5576
2.0111,3573
2.4051,13188
2.4139,2981
5.0965,11651
0.6346,3808
1.6030000000000002,6002
4.5666,13225
0.7273,5032
4.0014,5481
5.4976,5294
3.0299,8597
3.1630000000000003,12497
3.7417,3163
3.6444,9729
5.3516,7670
0.1431,10242
3.1889999999999996,1473
1.1539,9727
1.6311,13500
0.8473,12221
5.946000000000001,5083
2.0119,1717
5.5441,13202
2.2194,8671
2.6454,2214
3.6667,8417
2.5513,259
0.1546,11960
0.5462,9222
1.7004,4177
3.2986,11950
0.5648,12124
1.916,431
1.3795,12023
0.1727,13647
0.4653,5088
1.071,13180
2.412,8942
2.6379,6689
4.3099,11310
4.7539,3217
4.4719999999999995,6238
4.4085,3657
0.8031,7762
4.1921,1068
4.3369,10213
3.1742,12930
3.3685,6189
0.4413,1855
4.4621,3872
4.2751,891
0.2749,6925
3.0567,1594
3.0037,6197
2.7108,1958
1.3983,11980
2.7295,3818
5.0876,7104
2.2145,10782
0.9526,1982
1.4474,12168
1.66,1658
0.7884,8981
3.2951,12959
4.4008,7405
0.7408,1648
1.7007,365
1.0771,8564
5.7813,3929
4.0028,2436
2.2126,346
2.3652,4050
1.3057,12579
0.3699,10991
2.9522,1076
3.5924,1553
1.8530000000000002,8605
2.4612,729
3.3054,469
2.4278,12785
2.9371,3842
4.2011,6983
2.0893,13682
1.8659,3964
1.4994,7649
2.2311,6574
2.6393,6381
1.4092,4156
1.931,13326
2.9161,2716
3.2965,3394
2.7376,4169
0.3219,3445
2.9088,12472
0.8673,5000
1.2185,2192
1.7399,11643
2.8399,981
4.6195,10040
3.0163,4840
4.5755,1328
3.0633,3933
2.0198,6419
1.2307,6776
0.6616,4401
6.2929,2183
0.3464,6182
4.5846,5894
2.6028,6622
2.0905,10141
5.6621,3837
1.6997,11015
1.0719,10817
5.434,8283
0.6129,4157
0.9374,9470
1.6614,53
1.0671,7155
3.1788,1760
5.926,10862
2.5052,2041
2.7244,11333
2.7058,4770
2.1496,7472
1.3646,3381
2.057,2286
1.0974,1049
1.1634,6001
2.2587,1588
3.012,3936
1.7921,3620
1.0154,11024
1.8519999999999999,1367
0.5015,10685
2.5511,6194
3.115,2665
2.3848,5158
4.9531,13638
2.9409,5051
2.8262,8070
0.3069,8352
2.4723,12898
4.0279,2020
1.7664,5891
0.2615,5165
3.1056,8809
0.7297,5547
1.4968,8404
3.6084,3222
1.9311,12757
4.2527,13230
1.2338,3829
3.7692,3625
0.456,9847
2.6706,9516
6.7278,5984
2.7542,12434
1.5337,4614
1.4329,12869
5.0202,10515
1.7617,2997
0.9767,8253
1.3456,1029
0.2702,960
1.1781,11251
3.6147,8220
2.4566,11776
3.6126,784
3.1774,12983
1.7011,8039
1.4114,2926
2.0588,3044
3.3768,9848
2.2344,624
0.6661,11922
2.6189999999999998,1996
2.1584,4830
1.8899,13834
1.2919,5157
0.6031,11012
1.505,7337
1.5057,6515
0.94,10348
0.7816,12043
4.9014,13564
2.5140000000000002,1185
1.3237,12020
